match_id,over_no,runs_this_over,wickets_this_over,cumulative_runs,cumulative_wickets,run_rate,balls_remaining,final_score
1214765,13,13,0,71,0,5.461538461538462,42,124
1214765,14,9,0,80,0,5.714285714285714,36,124
1214765,15,5,0,85,0,5.666666666666667,30,124
1214765,16,7,1,92,1,5.75,24,124
1214765,17,7,1,99,2,5.823529411764706,18,124
1214765,18,12,1,111,3,6.166666666666667,12,124
1214765,19,8,2,119,5,6.2631578947368425,6,124
1214765,20,5,0,124,5,6.2,0,124
1214766,1,3,0,3,0,3.0,114,128
1214766,2,5,0,8,0,4.0,108,128
1214766,3,5,0,13,0,4.333333333333333,102,128
1214766,4,9,0,22,0,5.5,96,128
1214766,5,3,0,25,0,5.0,90,128
1214766,6,3,1,28,1,4.666666666666667,84,128
1214766,7,4,0,32,1,4.571428571428571,78,128
1214766,8,7,0,39,1,4.875,72,128
1214766,9,7,0,46,1,5.111111111111111,66,128
1214766,10,6,0,52,1,5.2,60,128
1214766,11,6,1,58,2,5.2727272727272725,54,128
1214766,12,9,0,67,2,5.583333333333333,48,128
1214766,13,4,0,71,2,5.461538461538462,42,128
1214766,14,8,0,79,2,5.642857142857143,36,128
1214766,15,16,0,95,2,6.333333333333333,30,128
1214766,16,8,0,103,2,6.4375,24,128
1214766,17,8,1,111,3,6.529411764705882,18,128
1214766,18,10,1,121,4,6.722222222222222,12,128
1214766,19,1,2,122,6,6.421052631578948,6,128
1214766,20,6,0,128,6,6.4,0,128
1215136,1,8,0,8,0,8.0,114,123
1215136,2,6,0,14,0,7.0,108,123
1215136,3,1,1,15,1,5.0,102,123
1215136,4,5,0,20,1,5.0,96,123
1215136,5,1,0,21,1,4.2,90,123
1215136,6,8,0,29,1,4.833333333333333,84,123
1215136,7,8,0,37,1,5.285714285714286,78,123
1215136,8,11,0,48,1,6.0,72,123
1215136,9,4,0,52,1,5.777777777777778,66,123
1215136,10,11,0,63,1,6.3,60,123
1215136,11,13,0,76,1,6.909090909090909,54,123
1215136,12,4,1,80,2,6.666666666666667,48,123
1215136,13,8,1,88,3,6.769230769230769,42,123
1215136,14,7,0,95,3,6.785714285714286,36,123
1215136,15,13,0,108,3,7.2,30,123
1215136,16,7,0,115,3,7.1875,24,123
1215136,17,8,0,123,3,7.235294117647059,18,123
1215137,1,10,0,10,0,10.0,114,138
1215137,2,5,1,15,1,7.5,108,138
1215137,3,9,0,24,1,8.0,102,138
1215137,4,9,0,33,1,8.25,96,138
1215137,5,11,0,44,1,8.8,90,138
1215137,6,1,0,45,1,7.5,84,138
1215137,7,4,0,49,1,7.0,78,138
1215137,8,6,0,55,1,6.875,72,138
1215137,9,5,1,60,2,6.666666666666667,66,138
1215137,10,10,0,70,2,7.0,60,138
1215137,11,9,0,79,2,7.181818181818182,54,138
1215137,12,10,0,89,2,7.416666666666667,48,138
1215137,13,6,0,95,2,7.3076923076923075,42,138
1215137,14,8,2,103,4,7.357142857142857,36,138
1215137,15,5,0,108,4,7.2,30,138
1215137,16,5,0,113,4,7.0625,24,138
1215137,17,12,1,125,5,7.352941176470588,18,138
1215137,18,4,1,129,6,7.166666666666667,12,138
1215137,19,9,0,138,6,7.2631578947368425,6,138
1215138,1,3,0,3,0,3.0,114,152
1215138,2,2,1,5,1,2.5,108,152
1215138,3,10,0,15,1,5.0,102,152
1215138,4,9,0,24,1,6.0,96,152
1215138,5,2,0,26,1,5.2,90,152
1215138,6,7,0,33,1,5.5,84,152
1215138,7,7,1,40,2,5.714285714285714,78,152
1215138,8,5,0,45,2,5.625,72,152
1215138,9,9,1,54,3,6.0,66,152
1215138,10,7,0,61,3,6.1,60,152
1215138,11,6,0,67,3,6.090909090909091,54,152
1215138,12,13,0,80,3,6.666666666666667,48,152
1215138,13,7,1,87,4,6.6923076923076925,42,152
1215138,14,8,0,95,4,6.785714285714286,36,152
1215138,15,10,0,105,4,7.0,30,152
1215138,16,20,0,125,4,7.8125,24,152
1215138,17,4,1,129,5,7.588235294117647,18,152
1215138,18,2,2,131,7,7.277777777777778,12,152
1215138,19,10,0,141,7,7.421052631578948,6,152
1215138,20,11,2,152,9,7.6,0,152
1215139,1,7,0,7,0,7.0,114,167
1215139,2,3,0,10,0,5.0,108,167
1215139,3,14,1,24,1,8.0,102,167
1215139,4,2,0,26,1,6.5,96,167
1215139,5,12,0,38,1,7.6,90,167
1215139,6,10,0,48,1,8.0,84,167
1215139,7,9,0,57,1,8.142857142857142,78,167
1215139,8,4,0,61,1,7.625,72,167
1215139,9,10,1,71,2,7.888888888888889,66,167
1215139,10,6,0,77,2,7.7,60,167
1215139,11,7,0,84,2,7.636363636363637,54,167
1215139,12,13,0,97,2,8.083333333333334,48,167
1215139,13,8,0,105,2,8.076923076923077,42,167
1215139,14,8,0,113,2,8.071428571428571,36,167
1215139,15,7,1,120,3,8.0,30,167
1215139,16,14,0,134,3,8.375,24,167
1215139,17,7,1,141,4,8.294117647058824,18,167
1215139,18,6,1,147,5,8.166666666666666,12,167
1215139,19,9,0,156,5,8.210526315789474,6,167
1215139,20,11,2,167,7,8.35,0,167
1215140,1,5,0,5,0,5.0,114,171
1215140,2,3,0,8,0,4.0,108,171
1215140,3,18,0,26,0,8.666666666666666,102,171
1215140,4,5,0,31,0,7.75,96,171
1215140,5,9,1,40,1,8.0,90,171
1215140,6,12,0,52,1,8.666666666666666,84,171
1215140,7,4,1,56,2,8.0,78,171
1215140,8,4,1,60,3,7.5,72,171
1215140,9,6,0,66,3,7.333333333333333,66,171
1215140,10,7,0,73,3,7.3,60,171
1215140,11,14,0,87,3,7.909090909090909,54,171
1215140,12,6,0,93,3,7.75,48,171
1215140,13,11,0,104,3,8.0,42,171
1215140,14,5,0,109,3,7.785714285714286,36,171
1215140,15,16,0,125,3,8.333333333333334,30,171
1215140,16,12,0,137,3,8.5625,24,171
1215140,17,8,0,145,3,8.529411764705882,18,171
1215140,18,9,0,154,3,8.555555555555555,12,171
1215140,19,8,2,162,5,8.526315789473685,6,171
1215140,20,9,2,171,7,8.55,0,171
1215159,1,3,0,3,0,3.0,114,129
1215159,2,9,0,12,0,6.0,108,129
1215159,3,4,1,16,1,5.333333333333333,102,129
1215159,4,4,1,20,2,5.0,96,129
1215159,5,8,0,28,2,5.6,90,129
1215159,6,11,0,39,2,6.5,84,129
1215159,7,4,0,43,2,6.142857142857143,78,129
1215159,8,11,0,54,2,6.75,72,129
1215159,9,3,0,57,2,6.333333333333333,66,129
1215159,10,14,0,71,2,7.1,60,129
1215159,11,3,0,74,2,6.7272727272727275,54,129
1215159,12,7,0,81,2,6.75,48,129
1215159,13,4,0,85,2,6.538461538461538,42,129
1215159,14,8,0,93,2,6.642857142857143,36,129
1215159,15,3,1,96,3,6.4,30,129
1215159,16,5,1,101,4,6.3125,24,129
1215159,17,11,0,112,4,6.588235294117647,18,129
1215159,18,6,2,118,6,6.555555555555555,12,129
1215159,19,7,0,125,6,6.578947368421052,6,129
1215159,20,4,1,129,7,6.45,0,129
1215160,1,5,0,5,0,5.0,114,150
1215160,2,9,0,14,0,7.0,108,150
1215160,3,12,1,26,1,8.666666666666666,102,150
1215160,4,10,0,36,1,9.0,96,150
1215160,5,10,0,46,1,9.2,90,150
1215160,6,8,0,54,1,9.0,84,150
1215160,7,6,1,60,2,8.571428571428571,78,150
1215160,8,3,1,63,3,7.875,72,150
1215160,9,5,0,68,3,7.555555555555555,66,150
1215160,10,4,0,72,3,7.2,60,150
1215160,11,7,0,79,3,7.181818181818182,54,150
1215160,12,7,0,86,3,7.166666666666667,48,150
1215160,13,20,0,106,3,8.153846153846153,42,150
1215160,14,18,0,124,3,8.857142857142858,36,150
1215160,15,11,0,135,3,9.0,30,150
1215160,16,3,1,138,4,8.625,24,150
1215160,17,3,1,141,5,8.294117647058824,18,150
1215160,18,8,2,149,7,8.277777777777779,12,150
1215160,19,1,3,150,10,7.894736842105263,6,150
1215161,1,1,0,1,0,1.0,114,106
1215161,2,3,2,4,2,2.0,108,106
1215161,3,0,0,4,2,1.3333333333333333,102,106
1215161,4,4,0,8,2,2.0,96,106
1215161,5,2,0,10,2,2.0,90,106
1215161,6,10,0,20,2,3.3333333333333335,84,106
1215161,7,5,0,25,2,3.5714285714285716,78,106
1215161,8,3,0,28,2,3.5,72,106
1215161,9,2,1,30,3,3.3333333333333335,66,106
1215161,10,11,0,41,3,4.1,60,106
1215161,11,1,1,42,4,3.8181818181818183,54,106
1215161,12,7,0,49,4,4.083333333333333,48,106
1215161,13,14,0,63,4,4.846153846153846,42,106
1215161,14,13,0,76,4,5.428571428571429,36,106
1215161,15,1,1,77,5,5.133333333333334,30,106
1215161,16,3,0,80,5,5.0,24,106
1215161,17,7,2,87,7,5.117647058823529,18,106
1215161,18,6,0,93,7,5.166666666666667,12,106
1215161,19,9,2,102,9,5.368421052631579,6,106
1215161,20,4,0,106,9,5.3,0,106
1215162,1,11,1,11,1,11.0,114,108
1215162,2,4,1,15,2,7.5,108,108
1215162,3,3,0,18,2,6.0,102,108
1215162,4,17,0,35,2,8.75,96,108
1215162,5,5,0,40,2,8.0,90,108
1215162,6,0,1,40,3,6.666666666666667,84,108
1215162,7,4,0,44,3,6.285714285714286,78,108
1215162,8,0,1,44,4,5.5,72,108
1215162,9,8,0,52,4,5.777777777777778,66,108
1215162,10,4,0,56,4,5.6,60,108
1215162,11,7,0,63,4,5.7272727272727275,54,108
1215162,12,1,2,64,6,5.333333333333333,48,108
1215162,13,2,1,66,7,5.076923076923077,42,108
1215162,14,7,0,73,7,5.214285714285714,36,108
1215162,15,2,0,75,7,5.0,30,108
1215162,16,5,0,80,7,5.0,24,108
1215162,17,4,0,84,7,4.9411764705882355,18,108
1215162,18,7,0,91,7,5.055555555555555,12,108
1215162,19,6,0,97,7,5.105263157894737,6,108
1215162,20,11,1,108,8,5.4,0,108
1215163,1,5,0,5,0,5.0,114,210
1215163,2,15,0,20,0,10.0,108,210
1215163,3,14,0,34,0,11.333333333333334,102,210
1215163,4,13,0,47,0,11.75,96,210
1215163,5,6,0,53,0,10.6,90,210
1215163,6,15,0,68,0,11.333333333333334,84,210
1215163,7,2,0,70,0,10.0,78,210
1215163,8,18,0,88,0,11.0,72,210
1215163,9,6,0,94,0,10.444444444444445,66,210
1215163,10,11,0,105,0,10.5,60,210
1215163,11,7,0,112,0,10.181818181818182,54,210
1215163,12,11,0,123,0,10.25,48,210
1215163,13,6,1,129,1,9.923076923076923,42,210
1215163,14,3,1,132,2,9.428571428571429,36,210
1215163,15,11,0,143,2,9.533333333333333,30,210
1215163,16,6,1,149,3,9.3125,24,210
1215163,17,11,0,160,3,9.411764705882353,18,210
1215163,18,11,0,171,3,9.5,12,210
1215163,19,19,0,190,3,10.0,6,210
1215163,20,20,1,210,4,10.5,0,210
1215164,1,11,0,11,0,11.0,114,122
1215164,2,1,0,12,0,6.0,108,122
1215164,3,14,1,26,1,8.666666666666666,102,122
1215164,4,5,1,31,2,7.75,96,122
1215164,5,11,0,42,2,8.4,90,122
1215164,6,9,0,51,2,8.5,84,122
1215164,7,3,0,54,2,7.714285714285714,78,122
1215164,8,8,0,62,2,7.75,72,122
1215164,9,4,0,66,2,7.333333333333333,66,122
1215164,10,5,1,71,3,7.1,60,122
1215164,11,7,0,78,3,7.090909090909091,54,122
1215164,12,10,1,88,4,7.333333333333333,48,122
1215164,13,6,0,94,4,7.230769230769231,42,122
1215164,14,4,1,98,5,7.0,36,122
1215164,15,4,2,102,7,6.8,30,122
1215164,16,6,0,108,7,6.75,24,122
1215164,17,4,0,112,7,6.588235294117647,18,122
1215164,18,9,1,121,8,6.722222222222222,12,122
1215164,19,1,2,122,10,6.421052631578948,6,122
1215165,1,10,0,10,0,10.0,114,199
1215165,2,7,0,17,0,8.5,108,199
1215165,3,6,0,23,0,7.666666666666667,102,199
1215165,4,10,0,33,0,8.25,96,199
1215165,5,13,0,46,0,9.2,90,199
1215165,6,10,0,56,0,9.333333333333334,84,199
1215165,7,11,0,67,0,9.571428571428571,78,199
1215165,8,6,1,73,1,9.125,72,199
1215165,9,5,0,78,1,8.666666666666666,66,199
1215165,10,8,0,86,1,8.6,60,199
1215165,11,8,1,94,2,8.545454545454545,54,199
1215165,12,9,0,103,2,8.583333333333334,48,199
1215165,13,5,0,108,2,8.307692307692308,42,199
1215165,14,13,0,121,2,8.642857142857142,36,199
1215165,15,10,0,131,2,8.733333333333333,30,199
1215165,16,10,1,141,3,8.8125,24,199
1215165,17,5,1,146,4,8.588235294117647,18,199
1215165,18,25,0,171,4,9.5,12,199
1215165,19,3,0,174,4,9.157894736842104,6,199
1215165,20,25,1,199,5,9.95,0,199
1217738,1,6,0,6,0,6.0,114,139
1217738,2,6,0,12,0,6.0,108,139
1217738,3,12,0,24,0,8.0,102,139
1217738,4,6,0,30,0,7.5,96,139
1217738,5,0,1,30,1,6.0,90,139
1217738,6,1,0,31,1,5.166666666666667,84,139
1217738,7,6,0,37,1,5.285714285714286,78,139
1217738,8,7,0,44,1,5.5,72,139
1217738,9,9,0,53,1,5.888888888888889,66,139
1217738,10,7,1,60,2,6.0,60,139
1217738,11,5,0,65,2,5.909090909090909,54,139
1217738,12,10,0,75,2,6.25,48,139
1217738,13,7,0,82,2,6.3076923076923075,42,139
1217738,14,6,0,88,2,6.285714285714286,36,139
1217738,15,10,0,98,2,6.533333333333333,30,139
1217738,16,6,1,104,3,6.5,24,139
1217738,17,8,0,112,3,6.588235294117647,18,139
1217738,18,3,2,115,5,6.388888888888889,12,139
1217738,19,11,1,126,6,6.631578947368421,6,139
1217738,20,13,1,139,7,6.95,0,139
1217740,1,10,0,10,0,10.0,114,154
1217740,2,3,0,13,0,6.5,108,154
1217740,3,10,0,23,0,7.666666666666667,102,154
1217740,4,10,0,33,0,8.25,96,154
1217740,5,5,0,38,0,7.6,90,154
1217740,6,10,0,48,0,8.0,84,154
1217740,7,3,0,51,0,7.285714285714286,78,154
1217740,8,7,1,58,1,7.25,72,154
1217740,9,11,0,69,1,7.666666666666667,66,154
1217740,10,15,1,84,2,8.4,60,154
1217740,11,6,1,90,3,8.181818181818182,54,154
1217740,12,10,0,100,3,8.333333333333334,48,154
1217740,13,7,0,107,3,8.23076923076923,42,154
1217740,14,3,1,110,4,7.857142857142857,36,154
1217740,15,5,0,115,4,7.666666666666667,30,154
1217740,16,5,0,120,4,7.5,24,154
1217740,17,6,1,126,5,7.411764705882353,18,154
1217740,18,9,0,135,5,7.5,12,154
1217740,19,13,1,148,6,7.7894736842105265,6,154
1217740,20,6,0,154,6,7.7,0,154
1217741,1,1,0,1,0,1.0,114,85
1217741,2,4,1,5,1,2.5,108,85
1217741,3,3,1,8,2,2.6666666666666665,102,85
1217741,4,2,0,10,2,2.5,96,85
1217741,5,0,1,10,3,2.0,90,85
1217741,6,3,0,13,3,2.1666666666666665,84,85
1217741,7,2,0,15,3,2.142857142857143,78,85
1217741,8,3,0,18,3,2.25,72,85
1217741,9,1,1,19,4,2.111111111111111,66,85
1217741,10,8,0,27,4,2.7,60,85
1217741,11,5,0,32,4,2.909090909090909,54,85
1217741,12,9,0,41,4,3.4166666666666665,48,85
1217741,13,4,0,45,4,3.4615384615384617,42,85
1217741,14,13,0,58,4,4.142857142857143,36,85
1217741,15,10,0,68,4,4.533333333333333,30,85
1217741,16,4,1,72,5,4.5,24,85
1217741,17,2,1,74,6,4.352941176470588,18,85
1217741,18,3,1,77,7,4.277777777777778,12,85
1217741,19,3,1,80,8,4.2105263157894735,6,85
1217741,20,5,1,85,9,4.25,0,85
1217742,1,4,0,4,0,4.0,114,239
1217742,2,8,0,12,0,6.0,108,239
1217742,3,7,0,19,0,6.333333333333333,102,239
1217742,4,14,0,33,0,8.25,96,239
1217742,5,11,0,44,0,8.8,90,239
1217742,6,15,0,59,0,9.833333333333334,84,239
1217742,7,7,0,66,0,9.428571428571429,78,239
1217742,8,14,0,80,0,10.0,72,239
1217742,9,5,0,85,0,9.444444444444445,66,239
1217742,10,6,0,91,0,9.1,60,239
1217742,11,6,1,97,1,8.818181818181818,54,239
1217742,12,16,0,113,1,9.416666666666666,48,239
1217742,13,15,0,128,1,9.846153846153847,42,239
1217742,14,18,0,146,1,10.428571428571429,36,239
1217742,15,11,0,157,1,10.466666666666667,30,239
1217742,16,13,0,170,1,10.625,24,239
1217742,17,13,0,183,1,10.764705882352942,18,239
1217742,18,20,1,203,2,11.277777777777779,12,239
1217742,19,16,1,219,3,11.526315789473685,6,239
1217742,20,20,0,239,3,11.95,0,239
1217743,1,9,0,9,0,9.0,114,77
1217743,2,0,1,9,1,4.5,108,77
1217743,3,6,0,15,1,5.0,102,77
1217743,4,3,0,18,1,4.5,96,77
1217743,5,12,1,30,2,6.0,90,77
1217743,6,1,1,31,3,5.166666666666667,84,77
1217743,7,0,0,31,3,4.428571428571429,78,77
1217743,8,5,0,36,3,4.5,72,77
1217743,9,3,0,39,3,4.333333333333333,66,77
1217743,10,2,0,41,3,4.1,60,77
1217743,11,4,1,45,4,4.090909090909091,54,77
1217743,12,0,0,45,4,3.75,48,77
1217743,13,4,1,49,5,3.769230769230769,42,77
1217743,14,3,1,52,6,3.7142857142857144,36,77
1217743,15,7,0,59,6,3.933333333333333,30,77
1217743,16,4,1,63,7,3.9375,24,77
1217743,17,7,1,70,8,4.117647058823529,18,77
1217743,18,0,0,70,8,3.888888888888889,12,77
1217743,19,3,0,73,8,3.8421052631578947,6,77
1217743,20,4,0,77,8,3.85,0,77
1217744,1,0,0,0,0,0.0,114,66
1217744,2,9,1,9,1,4.5,108,66
1217744,3,1,1,10,2,3.3333333333333335,102,66
1217744,4,0,0,10,2,2.5,96,66
1217744,5,2,0,12,2,2.4,90,66
1217744,6,1,0,13,2,2.1666666666666665,84,66
1217744,7,2,0,15,2,2.142857142857143,78,66
1217744,8,4,1,19,3,2.375,72,66
1217744,9,3,0,22,3,2.4444444444444446,66,66
1217744,10,3,1,25,4,2.5,60,66
1217744,11,6,0,31,4,2.8181818181818183,54,66
1217744,12,8,0,39,4,3.25,48,66
1217744,13,0,1,39,5,3.0,42,66
1217744,14,8,1,47,6,3.357142857142857,36,66
1217744,15,2,0,49,6,3.2666666666666666,30,66
1217744,16,2,1,51,7,3.1875,24,66
1217744,17,2,0,53,7,3.1176470588235294,18,66
1217744,18,1,1,54,8,3.0,12,66
1217744,19,0,1,54,9,2.8421052631578947,6,66
1217744,20,12,1,66,10,3.3,0,66
1217745,1,11,0,11,0,11.0,114,168
1217745,2,12,0,23,0,11.5,108,168
1217745,3,10,0,33,0,11.0,102,168
1217745,4,8,1,41,1,10.25,96,168
1217745,5,10,0,51,1,10.2,90,168
1217745,6,8,0,59,1,9.833333333333334,84,168
1217745,7,3,0,62,1,8.857142857142858,78,168
1217745,8,8,0,70,1,8.75,72,168
1217745,9,10,0,80,1,8.88888888888889,66,168
1217745,10,3,0,83,1,8.3,60,168
1217745,11,4,2,87,3,7.909090909090909,54,168
1217745,12,9,0,96,3,8.0,48,168
1217745,13,6,0,102,3,7.846153846153846,42,168
1217745,14,10,0,112,3,8.0,36,168
1217745,15,3,0,115,3,7.666666666666667,30,168
1217745,16,11,0,126,3,7.875,24,168
1217745,17,5,0,131,3,7.705882352941177,18,168
1217745,18,9,1,140,4,7.777777777777778,12,168
1217745,19,19,0,159,4,8.368421052631579,6,168
1217745,20,9,1,168,5,8.4,0,168
1217747,1,3,1,3,1,3.0,114,132
1217747,2,9,0,12,1,6.0,108,132
1217747,3,5,0,17,1,5.666666666666667,102,132
1217747,4,11,0,28,1,7.0,96,132
1217747,5,5,0,33,1,6.6,90,132
1217747,6,8,0,41,1,6.833333333333333,84,132
1217747,7,4,0,45,1,6.428571428571429,78,132
1217747,8,4,0,49,1,6.125,72,132
1217747,9,8,1,57,2,6.333333333333333,66,132
1217747,10,3,1,60,3,6.0,60,132
1217747,11,2,0,62,3,5.636363636363637,54,132
1217747,12,7,0,69,3,5.75,48,132
1217747,13,9,0,78,3,6.0,42,132
1217747,14,12,1,90,4,6.428571428571429,36,132
1217747,15,4,0,94,4,6.266666666666667,30,132
1217747,16,5,0,99,4,6.1875,24,132
1217747,17,14,0,113,4,6.647058823529412,18,132
1217747,18,8,1,121,5,6.722222222222222,12,132
1217747,19,3,1,124,6,6.526315789473684,6,132
1217747,20,8,0,132,6,6.6,0,132
1223941,1,3,0,3,0,3.0,114,138
1223941,2,4,1,7,1,3.5,108,138
1223941,3,11,0,18,1,6.0,102,138
1223941,4,6,0,24,1,6.0,96,138
1223941,5,2,1,26,2,5.2,90,138
1223941,6,7,0,33,2,5.5,84,138
1223941,7,4,0,37,2,5.285714285714286,78,138
1223941,8,5,0,42,2,5.25,72,138
1223941,9,8,1,50,3,5.555555555555555,66,138
1223941,10,6,0,56,3,5.6,60,138
1223941,11,7,0,63,3,5.7272727272727275,54,138
1223941,12,10,0,73,3,6.083333333333333,48,138
1223941,13,8,0,81,3,6.230769230769231,42,138
1223941,14,2,2,83,5,5.928571428571429,36,138
1223941,15,8,0,91,5,6.066666666666666,30,138
1223941,16,2,0,93,5,5.8125,24,138
1223941,17,16,0,109,5,6.411764705882353,18,138
1223941,18,13,0,122,5,6.777777777777778,12,138
1223941,19,6,1,128,6,6.7368421052631575,6,138
1223941,20,10,0,138,6,6.9,0,138
1223942,1,5,0,5,0,5.0,114,128
1223942,2,11,0,16,0,8.0,108,128
1223942,3,1,1,17,1,5.666666666666667,102,128
1223942,4,8,1,25,2,6.25,96,128
1223942,5,5,0,30,2,6.0,90,128
1223942,6,6,0,36,2,6.0,84,128
1223942,7,6,0,42,2,6.0,78,128
1223942,8,5,0,47,2,5.875,72,128
1223942,9,12,0,59,2,6.555555555555555,66,128
1223942,10,9,1,68,3,6.8,60,128
1223942,11,5,0,73,3,6.636363636363637,54,128
1223942,12,8,1,81,4,6.75,48,128
1223942,13,4,0,85,4,6.538461538461538,42,128
1223942,14,10,1,95,5,6.785714285714286,36,128
1223942,15,4,1,99,6,6.6,30,128
1223942,16,5,1,104,7,6.5,24,128
1223942,17,5,0,109,7,6.411764705882353,18,128
1223942,18,12,0,121,7,6.722222222222222,12,128
1223942,19,6,2,127,9,6.684210526315789,6,128
1223942,20,1,1,128,10,6.4,0,128
1223943,1,0,0,0,0,0.0,114,123
1223943,2,7,0,7,0,3.5,108,123
1223943,3,11,0,18,0,6.0,102,123
1223943,4,7,1,25,1,6.25,96,123
1223943,5,9,0,34,1,6.8,90,123
1223943,6,8,0,42,1,7.0,84,123
1223943,7,2,1,44,2,6.285714285714286,78,123
1223943,8,3,1,47,3,5.875,72,123
1223943,9,7,0,54,3,6.0,66,123
1223943,10,3,1,57,4,5.7,60,123
1223943,11,9,0,66,4,6.0,54,123
1223943,12,6,0,72,4,6.0,48,123
1223943,13,6,0,78,4,6.0,42,123
1223943,14,6,1,84,5,6.0,36,123
1223943,15,4,0,88,5,5.866666666666666,30,123
1223943,16,12,0,100,5,6.25,24,123
1223943,17,2,1,102,6,6.0,18,123
1223943,18,6,0,108,6,6.0,12,123
1223943,19,8,1,116,7,6.105263157894737,6,123
1223943,20,7,0,123,7,6.15,0,123
1223952,1,4,0,4,0,4.0,114,161
1223952,2,2,0,6,0,3.0,108,161
1223952,3,7,1,13,1,4.333333333333333,102,161
1223952,4,8,0,21,1,5.25,96,161
1223952,5,9,0,30,1,6.0,90,161
1223952,6,12,0,42,1,7.0,84,161
1223952,7,9,1,51,2,7.285714285714286,78,161
1223952,8,5,0,56,2,7.0,72,161
1223952,9,12,0,68,2,7.555555555555555,66,161
1223952,10,7,0,75,2,7.5,60,161
1223952,11,11,0,86,2,7.818181818181818,54,161
1223952,12,3,1,89,3,7.416666666666667,48,161
1223952,13,2,1,91,4,7.0,42,161
1223952,14,2,1,93,5,6.642857142857143,36,161
1223952,15,4,0,97,5,6.466666666666667,30,161
1223952,16,7,0,104,5,6.5,24,161
1223952,17,11,1,115,6,6.764705882352941,18,161
1223952,18,12,0,127,6,7.055555555555555,12,161
1223952,19,23,0,150,6,7.894736842105263,6,161
1223952,20,11,1,161,7,8.05,0,161
1223953,1,13,0,13,0,13.0,114,194
1223953,2,10,0,23,0,11.5,108,194
1223953,3,8,0,31,0,10.333333333333334,102,194
1223953,4,15,0,46,0,11.5,96,194
1223953,5,1,1,47,1,9.4,90,194
1223953,6,12,0,59,1,9.833333333333334,84,194
1223953,7,9,0,68,1,9.714285714285714,78,194
1223953,8,7,1,75,2,9.375,72,194
1223953,9,6,0,81,2,9.0,66,194
1223953,10,10,0,91,2,9.1,60,194
1223953,11,9,0,100,2,9.090909090909092,54,194
1223953,12,11,0,111,2,9.25,48,194
1223953,13,12,1,123,3,9.461538461538462,42,194
1223953,14,4,0,127,3,9.071428571428571,36,194
1223953,15,5,0,132,3,8.8,30,194
1223953,16,20,0,152,3,9.5,24,194
1223953,17,7,0,159,3,9.352941176470589,18,194
1223953,18,10,1,169,4,9.38888888888889,12,194
1223953,19,8,1,177,5,9.31578947368421,6,194
1223953,20,17,0,194,5,9.7,0,194
1223954,1,9,0,9,0,9.0,114,186
1223954,2,5,1,14,1,7.0,108,186
1223954,3,2,0,16,1,5.333333333333333,102,186
1223954,4,12,0,28,1,7.0,96,186
1223954,5,17,0,45,1,9.0,90,186
1223954,6,6,0,51,1,8.5,84,186
1223954,7,8,0,59,1,8.428571428571429,78,186
1223954,8,9,0,68,1,8.5,72,186
1223954,9,5,0,73,1,8.11111111111111,66,186
1223954,10,9,1,82,2,8.2,60,186
1223954,11,5,0,87,2,7.909090909090909,54,186
1223954,12,14,0,101,2,8.416666666666666,48,186
1223954,13,13,0,114,2,8.76923076923077,42,186
1223954,14,10,0,124,2,8.857142857142858,36,186
1223954,15,15,0,139,2,9.266666666666667,30,186
1223954,16,6,0,145,2,9.0625,24,186
1223954,17,12,0,157,2,9.235294117647058,18,186
1223954,18,11,0,168,2,9.333333333333334,12,186
1223954,19,7,1,175,3,9.210526315789474,6,186
1223954,20,11,2,186,5,9.3,0,186
1229204,1,4,0,4,0,4.0,114,165
1229204,2,5,0,9,0,4.5,108,165
1229204,3,6,0,15,0,5.0,102,165
1229204,4,6,0,21,0,5.25,96,165
1229204,5,8,0,29,0,5.8,90,165
1229204,6,7,0,36,0,6.0,84,165
1229204,7,12,0,48,0,6.857142857142857,78,165
1229204,8,14,0,62,0,7.75,72,165
1229204,9,6,0,68,0,7.555555555555555,66,165
1229204,10,5,0,73,0,7.3,60,165
1229204,11,5,1,78,1,7.090909090909091,54,165
1229204,12,9,0,87,1,7.25,48,165
1229204,13,12,0,99,1,7.615384615384615,42,165
1229204,14,8,0,107,1,7.642857142857143,36,165
1229204,15,8,0,115,1,7.666666666666667,30,165
1229204,16,5,0,120,1,7.5,24,165
1229204,17,10,0,130,1,7.647058823529412,18,165
1229204,18,6,1,136,2,7.555555555555555,12,165
1229204,19,13,0,149,2,7.842105263157895,6,165
1229204,20,16,0,165,2,8.25,0,165
1229205,1,5,0,5,0,5.0,114,191
1229205,2,7,0,12,0,6.0,108,191
1229205,3,2,0,14,0,4.666666666666667,102,191
1229205,4,7,0,21,0,5.25,96,191
1229205,5,12,0,33,0,6.6,90,191
1229205,6,6,0,39,0,6.5,84,191
1229205,7,14,0,53,0,7.571428571428571,78,191
1229205,8,8,0,61,0,7.625,72,191
1229205,9,8,0,69,0,7.666666666666667,66,191
1229205,10,9,0,78,0,7.8,60,191
1229205,11,13,0,91,0,8.272727272727273,54,191
1229205,12,5,0,96,0,8.0,48,191
1229205,13,6,0,102,0,7.846153846153846,42,191
1229205,14,8,0,110,0,7.857142857142857,36,191
1229205,15,9,0,119,0,7.933333333333334,30,191
1229205,16,9,0,128,0,8.0,24,191
1229205,17,15,0,143,0,8.411764705882353,18,191
1229205,18,17,0,160,0,8.88888888888889,12,191
